DB Class Key	Common Organism Name	NCBI Taxon ID	Symbol	EntrezGene ID	Mouse MGI ID	HGNC ID	OMIM Gene ID	Genetic Location	Genome Coordinates (mouse: GRCm39 human: GRCh38)	Nucleotide RefSeq IDs	Protein RefSeq IDs	SWISS_PROT IDs
52077899	mouse, laboratory	10090	Cfap47	636104	MGI:3781475			ChrX 38.37 cM	ChrX:78310165-78560891(-)	NM_001368718,XM_030251473	XP_030107333,NP_001355647	A0A0G2JEB6
52077899	human	9606	CFAP47	286464		HGNC:26708	OMIM:301057	ChrX p21.1	ChrX:35919734-36385317(+)	NM_001304548,NM_173695,NM_152632	XP_054182875,NP_001291477,NP_689845,XP_016884941,XP_016884942,XP_054182876	Q6ZTR5
52077900	mouse, laboratory	10090	Cfap54	380654	MGI:1922208			Chr10 47.44 cM	Chr10:92611481-92917480(-)	XM_030245150,XM_011243639,XM_036155872,XM_011243638,XM_011243636,XM_354560,XM_011243634,XM_017314190,NM_001347060	XP_011241936,NP_001333989,XP_036011765,XP_011241941,XP_030101010,XP_011241938,XP_011241940,XP_017169679	Q8C6S9
52077900	human	9606	CFAP54	144535		HGNC:26456	OMIM:621121	Chr12 q23.1	Chr12:96489571-96875555(+)	NM_198520,NM_001367885,NM_001306084	NP_001354814,NP_001293013	Q96N23
52077901	mouse, laboratory	10090	Cfap69	207686	MGI:2443778			Chr5 3.07 cM	Chr5:5629284-5714232(-)	XM_006503560,XM_011240666,NM_172447	XP_006503623,NP_766035,XP_011238968	Q8BH53
52077901	human	9606	CFAP69	79846		HGNC:26107	OMIM:617949	Chr7 q21.13	Chr7:90245161-90323723(+)	NM_024788,NM_001039706,NM_001160138,NM_001363438	NP_001034795,NP_001153610,NP_001350367,XP_005250657,XP_011514879,XP_011514880,XP_011514881,XP_016868113,XP_016868114,XP_016868117,XP_016868118,XP_016868120,XP_016868121,XP_016868124,XP_016868127,XP_016868129,XP_016868130,XP_016868131,XP_047276801,XP_047276802,XP_047276803,XP_047276804,XP_047276805,XP_047276806,XP_047276807,XP_047276808,XP_047276809,XP_047276810,XP_054214997,XP_054214998,XP_054214999,XP_054215000,XP_054215001,XP_054215002,XP_054215003,XP_054215004,XP_054215005,XP_054215006,XP_054215007,XP_054215008,XP_054215009,XP_054215010,XP_054215011,XP_054215012,XP_054215013,XP_054215014,XP_054215015,XP_054215016,XP_054215017,XP_054215018,XP_054215019,XP_054215020,XP_054215021	A5D8W1
52077902	mouse, laboratory	10090	Cfap95	67483	MGI:1914733			Chr19 18.44 cM	Chr19:23536124-23630176(-)	NM_026188	NP_080464	Q9CQC3
52077902	human	9606	CFAP95	138255		HGNC:31422		Chr9 q21.12	Chr9:69820815-69906655(+)	NM_001308085,NM_001010940,NM_001308084,NM_001308086	NP_001010940,NP_001295013,NP_001295014,NP_001295015,XP_011516531,XP_011516532,XP_011516533,XP_011516535,XP_011516536,XP_054217951,XP_054217952,XP_054217953,XP_054217954,XP_054217955	Q5VTT2
52077903	mouse, laboratory	10090	Cfap97d1	75437	MGI:1922687			Chr11 65.48 cM	Chr11:101877882-101883090(+)	XM_126493	NP_083563	Q9DAN9
52077903	human	9606	CFAP97D1	284067		HGNC:37241	OMIM:619866	Chr17 q21.31	Chr17:43780435-43787620(+)	NM_001353400,NM_001136483	NP_001129955,NP_001340329	B2RV13
52077904	mouse, laboratory	10090	Cfap97d2	403185	MGI:2685952			Chr8 6.38 cM	Chr8:13755889-13793414(+)	XM_006508820,XM_006508821,NM_001101519	NP_001094989,XP_006508884,XP_006508883	G3UW36
52077904	human	9606	CFAP97D2	101929355		HGNC:53789		Chr13	Chr13:114154691-114223085(+)	NM_001437370,NM_001395229,NM_001395230	XP_047285982,XP_054229965,XP_047285981,NP_001424299,NP_001382159,NP_001382158	A0A1B0GU71
52077905	mouse, laboratory	10090	Cfc1	12627	MGI:109448			Chr1 13.34 cM	Chr1:34574729-34583392(+)	NM_007685	NP_031711	P97766
52077905	human	9606	CFC1	55997		HGNC:18292	OMIM:605194	Chr2 q21.1	Chr2:130592165-130599575(-)	NM_001270421,NM_032545,NM_001270420	XP_011509788,NP_115934,NP_001257350,NP_001257349,XP_054198992	P0CG37
52077905	human	9606	CFC1B	653275		HGNC:33983		Chr2 q21.1	Chr2:130521197-130528604(+)	NM_001079530	XP_054199451,XP_054199452,NP_001072998	P0CG36
52077906	mouse, laboratory	10090	Cggbp1	106143	MGI:2146370			Chr16 37.1 cM	Chr16:64672364-64679854(+)	NM_178647,NM_001357416	NP_001344345,NP_848762	Q8BHG9
52077906	human	9606	CGGBP1	8545		HGNC:1888	OMIM:603363	Chr3 p11.1	Chr3:88051944-88149885(-)	NM_003663,NM_001195308,NM_001008390	NP_001008391,NP_003654,NP_001182237	Q9UFW8
52077907	mouse, laboratory	10090	Chaer1	105246908	MGI:5624990			Chr5 syntenic	Chr5:77283791-77288173(-)			
52077907	human	9606	CHAER1	105377667		HGNC:53620		Chr4	Chr4:56696688-56705328(-)			
52077908	mouse, laboratory	10090	Champ1	101994	MGI:1196398			Chr8 6.4 cM	Chr8:13919699-13931637(+)	NM_001363455,NM_181854	NP_001350384,NP_862902	Q8K327
52077908	human	9606	CHAMP1	283489		HGNC:20311	OMIM:616327	Chr13 q34	Chr13:114314482-114337626(+)	NM_032436,NM_001164145,NM_001164144	XP_047286233,NP_115812,NP_001157617,NP_001157616,XP_054230444	Q96JM3
52077909	mouse, laboratory	10090	Chaserr	69170	MGI:1916420			Chr7 42.03 cM	Chr7:73189546-73208143(-)			
52077909	human	9606	CHASERR	100507217		HGNC:48626	OMIM:620993	Chr15	Chr15:92819305-92899701(+)			
52077910	mouse, laboratory	10090	Chchd5	66170	MGI:1913420			Chr2 62.72 cM	Chr2:128971620-128976032(+)	NM_025395	NP_079671	Q9CQP3
52077910	human	9606	CHCHD5	84269		HGNC:17840	OMIM:616978	Chr2 q14.1	Chr2:112584240-112589275(+)	NM_001304353,NM_001304354,NM_001371322,NM_001371323,NM_032309	NP_001358252,NP_001358251,NP_001291283,NP_001291282,XP_005263881,NP_115685,XP_054200150	Q9BSY4
52077911	mouse, laboratory	10090	Chchd7	66433	MGI:1913683			Chr4 2.2 cM	Chr4:3938888-3951046(+)	NM_001285804,XM_017320349,NM_181391,NM_001190323,NM_001190322,NM_001190324	NP_001177252,XP_017175838,NP_852056,NP_001272733,NP_001177253,NP_001177251	Q8K2Q5
52077911	human	9606	CHCHD7	79145		HGNC:28314	OMIM:611238	Chr8 q12.1	Chr8:56211686-56218809(+)	NM_001011670,NM_001011669,NM_001011668,NM_001011667,NM_024300,NM_001317859,NM_001317858,NM_001011671	NP_001011667,NP_001011668,NP_001011669,NP_001011670,NP_001011671,NP_001304787,NP_001304788,NP_077276	Q9BUK0
52077912	mouse, laboratory	10090	Chct1	73634	MGI:1920884			Chr11 51.34 cM	Chr11:85061230-85071971(+)	XM_030246376,XM_030246375,XM_011249281,XM_126139,XM_006534339,XM_006534344,XM_036157025,XM_006534341,XM_006534342,XM_006534340	XP_006534404,XP_006534405,XP_011247583,XP_006534402,XP_030102235,XP_036012918,XP_030102236,XP_006534407,NP_082865,XP_006534403	Q9D979
52077912	human	9606	CHCT1	124773		HGNC:26990		Chr17 q23.2	Chr17:60392429-60431426(+)	NM_181707	XP_005257090,XP_005257091,XP_005257092,XP_005257093,XP_016879655,XP_054170985,XP_054170986,XP_054170989,XP_054170987,XP_054170988,NP_859058	Q86WR6
52077913	mouse, laboratory	10090	Gm19935	100503868	MGI:5012120			Chr8 44.24 cM	Chr8:91542773-91544021(-)			
52077913	human	9606	CHD9NB	105371267		HGNC:53436		Chr16	Chr16:53035690-53052897(-)	NM_001396020	NP_001382949	A0A1B0GV96
52077914	mouse, laboratory	10090	Chga	12652	MGI:88394			Chr12 51.66 cM	Chr12:102521228-102531287(+)	NM_007693	NP_031719	P26339
52077914	human	9606	CHGA	1113		HGNC:1929	OMIM:118910	Chr14 q32.12	Chr14:92922630-92935293(+)	NM_001301690,NM_001275	XP_011534672,XP_054184929,XP_054231265,NP_001266,NP_001288619	P10645
52077915	mouse, laboratory	10090	Chka	12660	MGI:107760			Chr19 3.57 cM	Chr19:3901773-3944369(+)	NM_001271496,NM_013490,XM_006531648,XM_030250725,XM_030250726,XM_030250727,XM_030250728,XM_030250724,XM_017318049,XM_017318048,XM_030250730,XM_011248599,XM_030250731,NM_001410133,XM_030250729	XP_017173537,NP_038518,XP_030106584,XP_030106585,XP_030106586,XP_006531711,XP_011246901,XP_030106591,XP_030106590,NP_001397062,NP_001258425,XP_017173538,XP_030106589,XP_030106588,XP_030106587	O54804
52077915	human	9606	CHKA	1119		HGNC:1937	OMIM:118491	Chr11 q13.2	Chr11:68052859-68121444(-)	NM_001376221,NM_001376220,NM_001376219,NM_001277,NM_212469,NM_001376222	XP_054223522,NP_997634,NP_001363151,NP_001363150,NP_001363149,NP_001363148,XP_047282271,XP_047282272,XP_047282273,XP_047282274,XP_047282275,XP_047282277,XP_047282278,XP_047282279,XP_054223517,XP_054223518,XP_054223519,XP_054223520,XP_054223521,NP_001268	P35790
52077916	mouse, laboratory	10090	Chlsn	73212	MGI:1920462			Chr5 78.45 cM	Chr5:139345494-139446282(-)	NM_028469,NM_001420180	NP_082745,NP_001407109	Q9CXL3
52077916	human	9606	CHLSN	84310		HGNC:22421	OMIM:621174	Chr7 p22.3	Chr7:977964-1138313(-)	NM_001134395,NM_001134396,NM_001318252,NM_001350968,NM_001350969,NM_001350970,NM_001424325,NM_001424326,NM_001424327,NM_001424329,NM_001424333,NM_001424334,NM_001424335,NM_001424336,NM_001424337,NM_032350	NP_001127867,NP_001127868,NP_001305181,NP_001337897,NP_001337898,NP_001337899,NP_001411254,NP_001411255,NP_001411256,NP_001411258,NP_001411262,NP_001411263,NP_001411264,NP_001411265,NP_001411266,NP_115726	Q9BRJ6
52077917	mouse, laboratory	10090	Chrdl1	83453	MGI:1933172			ChrX 64.24 cM	ChrX:142068670-142177258(-)	NM_031258,NM_001114385,XM_006529001,XM_006529002,NM_001358592	XP_006529064,XP_006529065,NP_112548,NP_001107857,NP_001345521	Q920C1
52077917	human	9606	CHRDL1	91851		HGNC:29861	OMIM:300350	ChrX q23	ChrX:110673856-110796192(-)	NM_001143983,NM_001367204,NM_001367205,NM_001143981,NM_145234,NM_001367206,NM_001367207,NM_001367209,NM_001367208,NM_001143982	NP_001354134,XP_054184079,NP_001354133,NP_001137455,XP_005262279,NP_001137454,NP_001137453,NP_660277,NP_001354138,NP_001354137,NP_001354136,NP_001354135	Q9BU40
52077918	mouse, laboratory	10090	Chst13	71797	MGI:1919047			Chr6 40.13 cM	Chr6:90285333-90302167(-)	NM_027928	NP_082204	
52077918	human	9606	CHST13	166012		HGNC:21755	OMIM:610124	Chr3 q21.3	Chr3:126524155-126543291(+)	NM_152889	NP_690849	Q8NET6
52077919	mouse, laboratory	10090	Cib4	73259	MGI:1920509			Chr5 16.59 cM	Chr5:30642927-30703180(-)	NM_028483,NM_001417805,NM_001417806	NP_001404735,NP_001404734,NP_082759	Q9D9N5
52077919	human	9606	CIB4	130106		HGNC:33703	OMIM:610646	Chr2 p23.3	Chr2:26581205-26641366(-)	NM_001029881	NP_001025052,XP_011530816,XP_016858818,XP_016858819,XP_054196485,XP_054196486,XP_054196487	A0PJX0
52077920	mouse, laboratory	10090	Cibar2	436062	MGI:3588213			Chr8 69.09 cM	Chr8:120893136-120904205(-)	XM_011248434,XM_030243659,XM_030243658,XM_011248431,XM_011248429,NM_001033980	XP_030099519,XP_011246733,XP_011246736,XP_030099518,XP_011246731,NP_001029152	Q3V2J0
52077920	human	9606	CIBAR2	339145		HGNC:24781	OMIM:617274	Chr16 q24.1	Chr16:85098358-85112472(-)	NM_001366920,NM_198491	XP_011521365,XP_016878687,XP_054236190,XP_054236191,NP_001353849,NP_940893	Q6ZTR7
52077921	mouse, laboratory	10090	Cilk1	56542	MGI:1934157			Chr9 43.56 cM	Chr9:78016474-78079389(+)	XM_030244466,NM_019987,NM_001163780,XM_006511304,XM_030244465	NP_001157252,XP_030100325,XP_006511367,NP_064371,XP_030100326	Q9JKV2
52077921	human	9606	CILK1	22858		HGNC:21219	OMIM:612325	Chr6 p12.1	Chr6:53001279-53061824(-)	NM_001375398,NM_001375397,NM_173041,NM_016513,NM_014920,NM_001375402,NM_001375401,NM_001375400,NM_001375399	NP_055735,NP_001362331,NP_001362330,NP_001362329,NP_001362328,NP_001362327,NP_001362326,NP_057597	Q9UPZ9
52077922	mouse, laboratory	10090	Cimap1c	382075	MGI:2681875			Chr9 30.28 cM	Chr9:56755943-56771963(-)	NM_198673,NM_001411400,NM_001411399,NM_001374681,XM_006511248,XM_036155095,XM_006511251	NP_941075,NP_001398328,XP_006511314,XP_036010988,XP_006511311,NP_001398329,NP_001361610	Q810P2
52077922	human	9606	CIMAP1C	161753		HGNC:28735	OMIM:621605	Chr15 q24.2	Chr15:75724041-75727688(+)	NM_175881	NP_787077,XP_006720477,XP_054233359	Q8IXM7
52077923	mouse, laboratory	10090	Cimap2	242602	MGI:2681853			Chr4 49.67 cM	Chr4:106448106-106474438(-)	NM_183182,XM_030253565,XM_030253564,XM_011240528,XM_006503086,XM_011240529	XP_030109424,NP_899005,XP_011238831,XP_006503149,XP_011238830,XP_030109425	A2AVQ5
52077923	human	9606	CIMAP2	163747		HGNC:26854	OMIM:616446	Chr1 p32.3	Chr1:54806063-54842252(+)	NM_001110533,NM_152607	NP_689820,NP_001104003,XP_016855969,XP_016855970,XP_054190715,XP_054190716	Q3ZCV2
52077924	mouse, laboratory	10090	Cimip1	72221	MGI:1919471			Chr2 96.88 cM	Chr2:173364385-173370295(+)	NM_028158	NP_082434	Q9DA42
52077924	human	9606	CIMIP1	128602		HGNC:16216	OMIM:619277	Chr20 q13.32	Chr20:58150902-58161150(+)	NM_178456	NP_848551	Q9H1P6
52077925	mouse, laboratory	10090	Cimip2a	68222	MGI:3605773			Chr2 17.08 cM	Chr2:25108757-25112292(+)	XM_036162515,NM_001421898,NM_001421897,NM_001421900,NM_001421894,NM_001421893,NM_001421896,NM_001421895,XM_030252015,XM_030252005,XM_011239165,XM_030252011,XM_030252012,XM_030252013,XM_011239164,XM_030252014,XM_011239161,XM_011239162,XM_030252010,XM_006498265,XM_006498266,XM_006498267,XM_006498268,NM_026624	XP_011237466,XP_030107870,XP_011237467,XP_006498330,XP_030107873,XP_030107865,XP_030107875,XP_006498329,NP_001408824,XP_030107872,NP_001408823,XP_036018408,XP_006498331,XP_011237464,NP_080900,NP_001408822,XP_011237463,XP_030107871,XP_030107874,NP_001408825,XP_006498328,NP_001408827,NP_001408829,NP_001408826	Q9D4K5
52077925	human	9606	CIMIP2A	401565		HGNC:33818		Chr9 q34.3	Chr9:137243584-137255122(-)	NM_001001710	XP_054218954,XP_054218956,XP_054218955,NP_001001710,XP_024303319,XP_047279352,XP_047279353,XP_047279354,XP_047279355,XP_047279356,XP_054218950,XP_054218951,XP_054218952,XP_054218953	Q6J272
52077926	mouse, laboratory	10090	Cimip3	75462	MGI:1922712			Chr17 23.12 cM	Chr17:47723659-47748301(-)	NM_001172091,NM_001347584,XM_128669,XM_030250127,XM_030250126	NP_001165562,XP_030105986,XP_030105987,NP_001334513,NP_083572	
52077926	human	9606	CIMIP3	114841037		HGNC:55126		Chr6	Chr6:42142693-42163418(+)	NM_001384994,NM_001370581	NP_001357510,NP_001371923	X6R8D5
52077927	mouse, laboratory	10090	Cimip4	73376	MGI:1920626			Chr15 37.45 cM	Chr15:78262600-78280112(-)	NM_001163612,XM_181371,NM_001163613	NP_082798,NP_001157084,NP_001157085	Q9D9J2
52077927	human	9606	CIMIP4	339669		HGNC:28568	OMIM:620945	Chr22 q12.3	Chr22:36991120-37007851(-)	NM_001163857,NM_178552	NP_848647,NP_001157329,XP_054181571,XP_054181570,XP_011528468,XP_011528467	O43247
52077928	mouse, laboratory	10090	Cimip6	75087	MGI:1922337			Chr11 17.93 cM	Chr11:30376006-30421827(-)	NM_001100394,XM_126074	NP_001093864	Q5SPV6
52077928	human	9606	CIMIP6	129852		HGNC:26861		Chr2 p16.2	Chr2:54330034-54384193(+)	NM_001369403,NM_001100396,NM_173486,NM_001369401	NP_001093866,NP_001356330,NP_001356332,XP_024308455,XP_047299281,XP_054196469	Q8N5S3
52077929	mouse, laboratory	10090	Cimip7	434439	MGI:3618861			Chr9 59.35 cM	Chr9:108313681-108323282(+)	NM_001004192	NP_001004192	
52077929	human	9606	CIMIP7	646498		HGNC:44666		Chr3 p21.31	Chr3:49177634-49191858(-)	NM_001080528	XP_011532319,XP_054203522,XP_011532317,NP_001073997,XP_054203523	H3BNL1
52077930	mouse, laboratory	10090	Cirop	101056084	MGI:5588935			Chr14 syntenic	Chr14:54930055-54936290(-)	NM_001370892,XM_030247575,XM_036158331	XP_030103435,XP_036014224,NP_001357821	A0A286YEC0
52077930	human	9606	CIROP	100128908		HGNC:53647	OMIM:619703	Chr14 q11.2	Chr14:23099062-23105018(-)	NM_001354640,NM_001402427,NM_001402357	NP_001341569,NP_001389356	A0A1B0GTW7
52077931	mouse, laboratory	10090	Cisd3	217149	MGI:101788			Chr11 61.06 cM	Chr11:97576652-97579447(+)	XM_126589,NM_001364153,XM_006533029	NP_001078969,XP_006533092,NP_001351082	B1AR13
52077931	human	9606	CISD3	284106		HGNC:27578	OMIM:611933	Chr17 q12	Chr17:38730318-38735605(+)	NM_001136498	NP_001129970	P0C7P0
52077932	mouse, laboratory	10090	Gm3336	100502950	MGI:3781514			Chr8 34.15 cM	Chr8:71171192-71175283(+)	NM_001195253,XM_017312493	XP_017167982,NP_001182182	
52077932	human	9606	CIST1	729966		HGNC:55823		Chr19 p13.11	Chr19:18249950-18255419(-)	NM_001396036	NP_001382965	
52077933	mouse, laboratory	10090	Cistr	102216269	MGI:5621321			Chr15 syntenic	Chr15:102654876-102655344(-)			
52077933	human	9606	CISTR	102216268		HGNC:49426		Chr12 q13.13	Chr12:53739758-53757243(-)			
52077934	mouse, laboratory	10090	Ckap2	80986	MGI:1931797			Chr8 11.13 cM	Chr8:22658176-22675835(-)	XM_134100,XM_006509226	XP_006509289,NP_001004140	Q3V1H1
52077934	human	9606	CKAP2	26586		HGNC:1990	OMIM:611569	Chr13 q14.3	Chr13:52455429-52476630(+)	NM_018204,NM_001286686,NM_001286687,NM_001098525	NP_001091995,XP_054230425,XP_054230424,XP_047286224,XP_005266401,NP_060674,NP_001273616,NP_001273615	Q8WWK9
52077935	mouse, laboratory	10090	Cklf	75458	MGI:1922708			Chr8 53.04 cM	Chr8:104977493-104991570(+)	XM_030243826,NM_001286383,NM_029295,NM_001037841,XM_030243827	XP_030099687,NP_083571,NP_001032930,NP_001273312,XP_030099686	Q9DAS1
52077935	human	9606	CKLF	51192		HGNC:13253	OMIM:616074	Chr16 q21	Chr16:66552563-66566287(+)	NM_016951,NM_016326,NM_001040139,NM_001040138,NM_181641,NM_181640	NP_001035228,NP_057410,NP_058647,NP_857591,NP_857592	Q9UBR5
52077936	mouse, laboratory	10090	Clba1	217887	MGI:2443738			Chr12 61.2 cM	Chr12:112772595-112779865(+)	NM_145450	NP_663425	Q8BHN9
52077936	human	9606	CLBA1	122616		HGNC:20126		Chr14 q32.33	Chr14:104985775-105010482(+)	NM_001364170,NM_174891	NP_001351099,NP_777551,XP_005267375,XP_054231321	Q96F83
52077937	mouse, laboratory	10090	Clcn6	26372	MGI:1347049			Chr4 78.67 cM	Chr4:148088716-148123270(-)	NM_011929	NP_036059	O35454
52077937	human	9606	CLCN6	1185		HGNC:2024	OMIM:602726	Chr1 p36.22	Chr1:11806096-11848079(+)	NM_001286,NM_021735,NM_021736,NM_001256959,NM_021737	NP_001277,NP_001243888	P51797
52077938	mouse, laboratory	10090	Cldn16	114141	MGI:2148742			Chr16 18.1 cM	Chr16:26281885-26301515(+)	NM_053241	NP_444471	Q925N4
52077938	human	9606	CLDN16	10686		HGNC:2037	OMIM:603959	Chr3 q28	Chr3:190290361-190412460(+)	NM_001378492,NM_006580,NM_001378493	NP_006571,NP_001365421,XP_054200965,NP_001365422,XP_047303289	Q9Y5I7
52077939	mouse, laboratory	10090	Cldn20	621628	MGI:3646757			Chr17 2.01 cM	Chr17:3582829-3583488(+)	NM_001101560	NP_001095030	
52077939	human	9606	CLDN20	49861		HGNC:2042		Chr6 q25.3	Chr6:155264013-155276548(+)	NM_001001346	NP_001001346	P56880
52077940	mouse, laboratory	10090	Cldn22	75677	MGI:1922927			Chr8 26.91 cM	Chr8:48277517-48278511(+)	XM_357880,NM_029383	NP_083659	Q9D7U6
52077940	human	9606	CLDN22	53842		HGNC:2044	OMIM:620566	Chr4 q35.1	Chr4:183318100-183320276(-)	NM_001111319	NP_001104789	Q8N7P3
52077941	mouse, laboratory	10090	Cldn24	100039801	MGI:3712484			Chr8 26.91 cM	Chr8:48275178-48275840(+)	NM_001111318	NP_001104788	
52077941	human	9606	CLDN24	100132463		HGNC:37200		Chr4 q35.1	Chr4:183321764-183322426(-)	NM_001185149	NP_001172078	A6NM45
52077942	mouse, laboratory	10090	Cldn25	100042785	MGI:3642767			Chr9 26.58 cM	Chr9:48958902-48959642(-)	NM_001384265	NP_001371194	
52077942	human	9606	CLDN25	644672		HGNC:37218	OMIM:620812	Chr11 q23.2	Chr11:113779796-113780485(+)	NM_001101389	NP_001094859	C9JDP6
52077943	mouse, laboratory	10090	Cldn34c1	73061	MGI:1920311			ChrX 49.81 cM	ChrX:122013220-122055351(+)	XM_036162106,XM_036162108,NM_001310654,NM_028426,NM_001310652,XM_036162107,XM_011247709,XM_006528410	XP_011246011,XP_006528473,NP_001297583,NP_001297581,XP_036018000,NP_082702,XP_036017999,XP_036018001	
52077943	human	9606	CLDN34	100288814		HGNC:51259		ChrX	ChrX:9961424-9968352(+)	NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081	NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010	H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241
52077944	mouse, laboratory	10090	Cldn34c5	546368	MGI:3646000			ChrX 49.81 cM	ChrX:122925695-122953536(+)	XM_006528441,XM_011247722,XM_006528442,XM_006528440	XP_006528505,XP_011246024,XP_006528504,XP_006528503	
52077944	human	9606	CLDN34	100288814		HGNC:51259		ChrX	ChrX:9961424-9968352(+)	NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081	NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010	H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241
52077945	mouse, laboratory	10090	Cldn34d	74987	MGI:1922237			ChrX 38.3 cM	ChrX:75626216-75646530(-)	XM_135954	NP_001188324	
52077945	human	9606	CLDN34	100288814		HGNC:51259		ChrX	ChrX:9961424-9968352(+)	NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081	NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010	H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241
52077946	mouse, laboratory	10090	Cldn34c2	625591	MGI:3644765			ChrX 49.81 cM	ChrX:122485984-122514222(+)	NM_001378274,XM_006528428,XM_006528429,XM_011247720	XP_006528491,XP_006528492,NP_001365203,XP_011246022	
52077946	human	9606	CLDN34	100288814		HGNC:51259		ChrX	ChrX:9961424-9968352(+)	NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081,NM_001195081	NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010,NP_001182010	H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241,H7C241
